880	2.8437e-03	---
881	2.8634e-03	---
882	2.8542e-03	---
883	2.8540e-03	---
884	2.8387e-03	---
885	2.8285e-03	---
886	2.8276e-03	---
887	2.8317e-03	---
888	2.8356e-03	---
889	2.8359e-03	---
890	2.8350e-03	---
891	2.8293e-03	---
892	2.8267e-03	---
893	2.8257e-03	---
894	2.8242e-03	---
895	2.8238e-03	---
896	2.8238e-03	---
897	2.8234e-03	---
898	2.8226e-03	---
899	2.8235e-03	---
900	2.8253e-03	3.4102e-03
901	2.8300e-03	---
902	2.8408e-03	---
903	2.8427e-03	---
904	2.8480e-03	---
905	2.8418e-03	---
906	2.8394e-03	---
907	2.8335e-03	---
908	2.8259e-03	---
909	2.8234e-03	---
910	2.8204e-03	---
911	2.8200e-03	---
912	2.8193e-03	---
913	2.8195e-03	---
914	2.8211e-03	---
915	2.8222e-03	---
916	2.8232e-03	---
917	2.8232e-03	---
918	2.8233e-03	---
919	2.8291e-03	---
920	2.8406e-03	---
921	2.8643e-03	---
922	2.8496e-03	---
923	2.8415e-03	---
924	2.8249e-03	---
925	2.8177e-03	---
926	2.8259e-03	---
927	2.8523e-03	---
928	2.8930e-03	---
929	2.8450e-03	---
930	2.8208e-03	---
931	2.8183e-03	---
932	2.8304e-03	---
933	2.8462e-03	---
934	2.8366e-03	---
935	2.8204e-03	---
936	2.8153e-03	---
937	2.8153e-03	---
938	2.8207e-03	---
939	2.8236e-03	---
940	2.8264e-03	---
941	2.8274e-03	---
942	2.8329e-03	---
943	2.8421e-03	---
944	2.8415e-03	---
945	2.8241e-03	---
946	2.8137e-03	---
947	2.8124e-03	---
948	2.8141e-03	---
949	2.8146e-03	---
950	2.8135e-03	---
951	2.8124e-03	---
952	2.8107e-03	---
953	2.8121e-03	---
954	2.8137e-03	---
955	2.8133e-03	---
956	2.8160e-03	---
957	2.8145e-03	---
958	2.8190e-03	---
959	2.8251e-03	---
960	2.8358e-03	---
961	2.8320e-03	---
962	2.8235e-03	---
963	2.8152e-03	---
964	2.8097e-03	---
965	2.8101e-03	---
966	2.8129e-03	---
967	2.8180e-03	---
968	2.8253e-03	---
969	2.8324e-03	---
970	2.8273e-03	---
971	2.8217e-03	---
972	2.8176e-03	---
973	2.8095e-03	---
974	2.8063e-03	---
975	2.8061e-03	---
976	2.8085e-03	---
977	2.8111e-03	---
978	2.8151e-03	---
979	2.8174e-03	---
980	2.8132e-03	---
981	2.8064e-03	---
982	2.8047e-03	---
983	2.8090e-03	---
984	2.8135e-03	---
985	2.8218e-03	---
986	2.8196e-03	---
987	2.8231e-03	---
988	2.8178e-03	---
989	2.8125e-03	---
990	2.8058e-03	---
991	2.8029e-03	---
992	2.8041e-03	---
993	2.8075e-03	---
994	2.8154e-03	---
995	2.8158e-03	---
996	2.8183e-03	---
997	2.8083e-03	---
998	2.8013e-03	---
999	2.8042e-03	3.3972e-03
