,x,y,z
138,0.2318823229607015,-0.03224724651973194,-0.17036560686942448
139,0.2308072325792858,-0.03128304049680162,-0.16541541833506904
140,0.22982694794589456,-0.030290832892488982,-0.16061946766820376
141,0.22894325543888133,-0.029271692199172493,-0.15598109687541112
142,0.22815782695501235,-0.028226684357667016,-0.1515034531753756
143,0.22747221895010006,-0.027156872360729938,-0.14718949041559706
144,0.2268878596474157,-0.026063314022117257,-0.1430419780908669
145,0.22640605431934552,-0.024947063765395617,-0.1390634949546532
146,0.22602799417135142,-0.023809169724535423,-0.13525643725193104
147,0.2257547562880576,-0.022650673252307813,-0.13162302032089485
148,0.22558730363325014,-0.021472608920284714,-0.12816527859295868
149,0.225526485049877,-0.020276004518838795,-0.12488506559275585
150,0.22557319044699806,-0.019061863691934074,-0.1217842089304507
151,0.22574420614851962,-0.01782943363525141,-0.11888044592140319
152,0.22605519177729183,-0.01657810493799909,-0.11619051098220488
153,0.22650709108777123,-0.015308879443937704,-0.11371639846978296
154,0.22710023704847607,-0.01402280707252748,-0.11145942223725191
155,0.22783485569488454,-0.012720929512078932,-0.10942072126907146
156,0.22871106986507336,-0.011404278869616079,-0.1076012643770554
157,0.2297288992004545,-0.010073877670592368,-0.10600185020128206
158,0.2308882601457753,-0.008730738858890667,-0.10462310721009435
159,0.23218899889081307,-0.007375865177453403,-0.10346549774113876
160,0.2336307993456495,-0.006010248648649299,-0.10252932388040475
161,0.23521317352705262,-0.0046348708158311476,-0.1018147274739586
162,0.23693558326101766,-0.0032507017401540725,-0.10132169599269986
163,0.23879744123088434,-0.0018586999893720625,-0.10105006259906665
164,0.24079812942627943,-0.00045981282464142994,-0.10099950754799056
165,0.2429367262601627,0.0009450268783796288,-0.10116956464979014
166,0.2452116011530881,0.002354895361123314,-0.10155962218549246
167,0.24762058776635312,0.003768869687858483,-0.1021689264595064
168,0.2501610621937185,0.005186027629187042,-0.10299658206676356
169,0.2528305661317594,0.006605447135585981,-0.10404155139394136
170,0.25562679554412293,0.008026208372479388,-0.10530265687223572
171,0.25854750763626755,0.009447397975630545,-0.10677858375735504
172,0.2615905259314625,0.010868109398486762,-0.10846788041971905
173,0.26475421511228975,0.012287446533991418,-0.11036896100461596
174,0.2680363562750217,0.013704527515066001,-0.1124801089421712
175,0.2714331514836399,0.015118474372566849,-0.11479948796157377
